"row_id","order_id","product_id","sales","quantity","discount","profit"
"2795","CA-2018-154599","154","438.36800000000005","4","0.2","38.357200000000006"
"2796","CA-2018-154599","1342","18.088","7","0.2","6.556900000000001"
"2797","CA-2018-154599","1195","308.499","3","0.15","-18.147"
"2798","CA-2021-158743","589","13.36","4","0","4.141599999999999"
"2799","CA-2021-158743","1673","39.96","2","0","18.7812"
"2800","CA-2021-158743","328","145.85000000000002","5","0","70.008"
"2801","CA-2020-153318","1248","783.9600000000002","5","0.2","78.39600000000004"
"2802","US-2019-110163","1037","7.88","1","0.2","1.7730000000000004"
"2803","CA-2021-143329","32","41.37","3","0","17.3754"
"2804","CA-2019-159380","1758","12.84","3","0","5.777999999999999"
"2805","CA-2019-159380","1749","25.68","6","0","11.555999999999997"
"2806","CA-2019-122623","1088","47.51599999999999","2","0.3","-2.0364000000000004"
"2807","CA-2019-148635","1288","9.42","2","0","0.4710000000000001"
"2808","CA-2019-148635","1832","12.96","2","0","6.2208000000000006"
"2809","CA-2019-148635","1434","704.9","5","0","56.392000000000024"
"2810","CA-2019-148635","1210","561.5680000000001","2","0.2","28.078400000000016"
"2811","CA-2019-135685","1701","179.82","9","0","84.5154"
"2812","CA-2019-135685","104","185.57999999999998","6","0","76.0878"
"2813","CA-2019-135685","979","214.11","3","0","36.39869999999998"
"2814","CA-2019-135685","1003","999.96","4","0","229.99080000000004"
"2815","CA-2019-135685","427","653.55","3","0","111.10349999999994"
"2816","CA-2019-104626","512","114.60000000000001","5","0","51.57"
"2817","CA-2019-104626","771","60.74","1","0","15.185000000000002"
"2818","CA-2019-104626","506","124.36","2","0","27.3592"
"2819","CA-2019-104626","100","1088.76","6","0","315.74039999999985"
"2820","CA-2020-160500","463","6.720000000000001","5","0.2","2.351999999999999"
"2821","CA-2020-160500","310","298.776","3","0.2","7.469399999999993"
"2822","CA-2020-100202","102","302.376","3","0.2","22.678200000000018"
"2823","CA-2021-131016","1127","8.928","2","0.2","0.5579999999999989"
"2824","CA-2021-131016","52","47.584","2","0.2","-2.9739999999999966"
"2825","US-2018-112914","1750","33.792","8","0.2","10.559999999999999"
"2826","US-2018-112914","1197","300.53279999999995","2","0.32","-97.23120000000003"
"2827","US-2018-112914","269","2.7239999999999993","2","0.8","-4.358400000000001"
"2828","US-2018-112914","1291","3.2640000000000002","2","0.2","1.1015999999999997"
"2829","CA-2020-124149","598","108.33600000000001","6","0.2","37.91759999999999"
"2830","CA-2020-124149","573","55.92","5","0.2","6.291"
"2831","CA-2020-124149","1737","78.304","2","0.2","29.363999999999997"
"2832","CA-2018-148915","420","443.92","5","0.2","-94.33299999999997"
"2833","CA-2018-148915","1284","155.976","3","0.2","54.5916"
"2834","CA-2021-134649","1124","15.469999999999999","7","0","4.1769"
"2835","CA-2021-134649","263","7.16","2","0","3.4368"
"2836","CA-2021-110842","287","10.89","1","0","2.8314000000000004"
"2837","CA-2021-110842","1803","19.44","3","0","9.3312"
"2838","CA-2021-110842","900","121.6","5","0.2","39.51999999999999"
"2839","CA-2020-147368","433","695.7","2","0.5","-27.827999999999975"
"2840","US-2019-104185","906","120.33","1","0","31.285799999999995"
"2841","US-2018-125521","741","1139.92","4","0","284.98"
"2842","US-2021-135062","1740","229.544","7","0.2","83.2097"
"2843","CA-2021-135650","647","143.728","2","0.2","-32.338800000000006"
"2844","CA-2021-112865","962","36.048","3","0.2","-0.9012000000000011"
"2845","US-2020-162852","763","845.4879999999999","8","0.3","-12.078400000000101"
"2846","CA-2021-138163","1498","50.94","3","0","14.263200000000001"
"2847","CA-2021-152093","650","762.5939999999998","3","0.8","-1143.891"
"2848","CA-2021-157854","567","56.28","6","0","15.758400000000002"
"2849","CA-2021-157854","686","2690.9700000000003","3","0","1264.7558999999999"
"2850","CA-2020-123617","70","7.434000000000001","6","0.7","-5.699399999999997"
"2851","US-2020-128293","418","64.784","1","0.2","-12.956800000000005"
"2852","CA-2021-107342","1655","28.16","4","0","13.235199999999999"
"2853","CA-2020-136371","726","14.98","1","0","6.8908000000000005"
"2854","CA-2020-136371","1052","20.32","4","0","6.908799999999999"
"2855","CA-2021-137344","1112","40.29","3","0","10.475399999999999"
"2856","CA-2021-169810","207","20.23","7","0","9.5081"
"2857","CA-2020-128594","769","1603.1360000000002","4","0.2","100.19599999999997"
"2858","CA-2020-154690","844","225.29600000000002","2","0.2","22.529599999999995"
"2859","CA-2021-138975","966","67.8","4","0","4.067999999999998"
"2860","CA-2021-138975","1172","377.96999999999997","3","0","98.27220000000001"
"2861","CA-2021-138975","1187","1628.82","9","0","374.6285999999999"
"2862","CA-2021-138975","1740","286.93","7","0","140.5957"
"2863","CA-2021-106537","1802","20.736000000000004","4","0.2","7.2576"
"2864","US-2021-103828","1512","31.44","3","0","8.488800000000001"
"2865","US-2021-103828","1501","83.79","7","0","22.623299999999997"
"2866","US-2021-103828","1161","59.519999999999996","3","0","15.475200000000001"
"2867","US-2021-103828","1503","31.92","4","0","9.256799999999998"
"2868","CA-2020-115588","1503","14.720000000000002","5","0.2","-3.312000000000001"
"2869","CA-2020-115588","54","38.976","3","0.2","-2.436"
"2870","CA-2021-143861","482","17.088","2","0.2","1.0679999999999996"
"2871","CA-2018-148040","1747","74.352","3","0.2","23.234999999999992"
"2872","CA-2018-148040","1208","314.352","3","0.2","-35.36460000000001"
"2873","CA-2021-135167","521","4.26","1","0","1.7466"
"2874","CA-2021-137022","1556","811.28","8","0","24.33839999999998"
"2875","US-2021-102638","909","6.029999999999999","3","0","2.9547"
"2876","US-2020-167339","767","153.568","2","0.2","-5.758800000000015"
"2877","US-2020-167339","750","1013.4879999999999","7","0.2","76.01160000000002"
"2878","CA-2020-152072","1323","52.34","2","0","24.599800000000002"
"2879","CA-2020-152072","126","4.66","2","0","1.3513999999999995"
"2880","CA-2020-152072","1013","254.96999999999997","3","0","91.7892"
"2881","CA-2020-102932","1519","25.44","6","0","12.72"
"2882","CA-2020-102932","77","27.93","3","0","8.099699999999999"
"2883","CA-2018-165540","708","8.849999999999998","5","0.8","-13.717499999999998"
"2884","CA-2020-130799","586","6.96","4","0","2.2272"
"2885","CA-2020-164483","794","17.456","2","0.2","5.8914"
"2886","US-2020-159856","747","307.92","5","0.2","-34.64100000000002"
"2887","CA-2021-102099","1141","6.63","3","0","1.7901"
"2888","CA-2021-102099","1795","12.96","2","0","6.2208000000000006"
"2889","CA-2021-102099","1816","32.400000000000006","5","0","15.552000000000001"
"2890","CA-2021-164049","1657","23.849999999999998","5","0","10.732499999999998"
"2891","CA-2018-142727","766","51.96","2","0","12.990000000000002"
"2892","CA-2018-142727","261","17.94","3","0","8.6112"
"2893","CA-2021-139913","1765","11.56","2","0","5.6644000000000005"
"2894","CA-2021-139913","1838","26.400000000000002","5","0","11.879999999999999"
"2895","CA-2021-139913","549","69.08","11","0","29.013600000000004"
"2896","CA-2021-139913","890","35.88","3","0","10.046400000000002"
"2897","CA-2018-169033","1257","49.65","5","0","20.853"
"2898","US-2020-164630","795","959.9680000000001","4","0.2","119.99599999999992"
"2899","US-2019-114839","823","408.422","2","0.3","-5.834600000000023"
"2900","CA-2019-166464","795","479.98400000000004","2","0.2","59.99799999999996"
"2901","CA-2019-166464","232","12.6","4","0","6.048"
"2902","CA-2021-124898","1729","184.66","7","0","84.94359999999999"
"2903","CA-2020-164035","1775","23.120000000000005","5","0.2","8.381"
"2904","CA-2020-153577","1658","37.464","7","0.2","12.175799999999999"
"2905","CA-2020-153577","742","539.658","3","0.3","-7.709400000000102"
"2906","CA-2018-127586","532","310.12","2","0","80.6312"
"2907","CA-2021-121615","1768","8.56","2","0","3.8519999999999994"
"2908","CA-2021-121615","1512","52.400000000000006","5","0","14.148"
"2909","CA-2021-121615","224","14.940000000000001","3","0","6.8724"
"2910","CA-2021-166415","1366","11.22","3","0","0.2244000000000006"
"2911","CA-2019-118444","285","387.136","4","0.2","24.196000000000012"
"2912","CA-2018-113929","1500","41.4","5","0","19.458"
"2913","CA-2018-113929","348","35","4","0","10.499999999999996"
"2914","CA-2018-113929","904","39.55200000000001","3","0.2","14.337599999999998"
"2915","CA-2019-134747","156","135.72","3","0","35.2872"
"2916","CA-2019-134747","709","12.56","2","0","5.651999999999999"
"2917","CA-2019-134747","1401","263.96","4","0","71.26920000000001"
"2918","CA-2021-155047","539","5.952000000000001","1","0.2","0.3720000000000001"
"2919","CA-2020-160129","105","15.8","5","0.2","2.3699999999999983"
"2920","CA-2020-160129","1184","14.368000000000002","2","0.2","3.9512"
"2921","CA-2020-160129","492","70.44800000000001","7","0.2","12.328399999999988"
"2922","CA-2021-164329","1482","129.3","2","0","6.464999999999989"
"2923","US-2019-141453","691","3.881999999999999","3","0.8","-5.823"
"2924","CA-2018-156993","1506","6.08","1","0","3.04"
"2925","CA-2018-157721","808","19.9","1","0","8.954999999999998"
"2926","CA-2018-157721","1537","70.71","1","0","4.949699999999993"
"2927","CA-2021-128629","549","18.84","3","0","7.912800000000001"
"2928","CA-2021-158106","1162","8.64","3","0","2.5056"
"2929","US-2021-120390","683","1633.1880000000003","4","0.7","-1306.5504"
"2930","CA-2021-143434","394","19.76","4","0","8.2992"
"2931","CA-2019-168564","69","6.6080000000000005","2","0.2","2.2302"
"2932","CA-2019-168564","1316","7.28","2","0.2","2.7299999999999995"
"2933","CA-2019-168564","750","144.784","1","0.2","10.858800000000002"
"2934","US-2020-169040","1274","156.79200000000003","1","0.2","13.719300000000004"
"2935","US-2020-169040","774","431.97600000000006","3","0.2","26.998499999999993"
"2936","US-2020-169040","945","35.89","1","0","16.150499999999997"
"2937","US-2020-169040","899","47.208","7","0.2","15.342599999999997"
"2938","US-2020-169040","1669","248.07999999999998","7","0","116.59759999999997"
"2939","US-2020-169040","1463","189.7","5","0","89.15899999999999"
"2940","US-2020-169040","711","59.80800000000001","3","0.2","19.4376"
"2941","CA-2021-155880","755","90.99","1","0","14.558400000000006"
"2942","CA-2021-155880","995","1526.5600000000002","7","0","427.43679999999995"
"2943","CA-2021-155880","754","368.96999999999997","3","0","40.58669999999998"
"2944","CA-2021-126242","665","305.01","9","0","76.2525"
"2945","CA-2021-126242","617","18.7","1","0","7.106"
"2946","CA-2020-166443","107","38.29","7","0","16.4647"
"2947","CA-2021-169859","551","26.25","3","0","11.025000000000002"
"2948","CA-2021-169859","1634","64.96","14","0.2","22.736"
"2949","CA-2021-169859","5","43.7","5","0","20.539"
"2950","CA-2021-134915","1079","41.6","4","0.2","12.999999999999998"
"2951","CA-2021-134915","1775","23.120000000000005","5","0.2","8.381"
"2952","CA-2021-134915","790","113.88800000000002","2","0.2","9.9652"
"2953","CA-2021-134915","1548","113.56800000000001","2","0.2","-5.6784000000000034"
"2954","CA-2021-134915","478","7.920000000000001","2","0.2","0.6929999999999998"
"2955","CA-2021-134915","1392","671.984","2","0.2","50.39880000000002"
"2956","CA-2020-153353","728","39.99","1","0","11.597099999999998"
"2957","CA-2021-123638","1456","191.64600000000002","3","0.1","31.94100000000001"
"2958","CA-2021-168900","534","2.313","1","0.7","-1.9274999999999993"
"2959","CA-2019-158456","257","19.936000000000003","4","0.2","7.2268"
"2960","CA-2019-158456","1607","45.92","4","0","21.5824"
"2961","CA-2021-143665","1523","20.34","3","0","9.356399999999999"
"2962","CA-2021-143665","185","39.28","8","0","19.2472"
"2963","CA-2021-137428","746","81.568","2","0.2","9.176399999999997"
"2964","CA-2021-137428","771","97.18400000000001","2","0.2","6.074000000000002"
"2965","CA-2021-137428","1317","24.320000000000004","5","0.2","8.207999999999998"
"2966","CA-2021-137428","496","18.96","2","0","7.584000000000001"
"2967","CA-2018-162866","499","32.952000000000005","6","0.6","-19.771199999999997"
"2968","CA-2018-162866","1502","30.016000000000005","4","0.2","3.0016"
"2969","CA-2021-167941","9","499.58400000000006","3","0.2","43.713600000000014"
"2970","CA-2021-167941","1824","31.104000000000006","6","0.2","10.8864"
"2971","CA-2021-167941","239","13.272000000000002","8","0.7","-10.6176"
"2972","CA-2021-167941","616","28.272000000000006","2","0.2","6.3612"
"2973","CA-2021-167941","418","259.136","4","0.2","-51.82720000000002"
"2974","CA-2021-111808","1256","10.8","5","0","5.183999999999999"
"2975","CA-2019-137512","429","244.00599999999997","2","0.3","-31.372200000000007"
"2976","CA-2019-137512","1777","15.936000000000002","4","0.2","5.378400000000001"
"2977","CA-2021-139773","1373","188.55199999999996","7","0.3","-2.693600000000032"
"2978","CA-2021-134607","1666","22.58","2","0","5.870799999999999"
"2979","CA-2018-109232","755","545.9399999999999","6","0","87.35040000000004"
"2980","CA-2019-139850","1796","20.736000000000004","4","0.2","7.2576"
"2981","CA-2019-139850","483","43.296","2","0.2","4.3295999999999975"
"2982","CA-2018-131310","1373","123.136","4","0.2","13.85279999999998"
"2983","CA-2018-131310","1442","11.264000000000001","4","0.2","3.801599999999999"
"2984","US-2018-112872","664","53.42400000000001","3","0.2","4.674600000000002"
"2985","US-2018-112872","425","275.49","1","0.5","-170.80380000000002"
"2986","CA-2020-139269","566","24.96","4","0","6.240000000000002"
"2987","CA-2020-139269","1662","19.36","2","0","9.2928"
"2988","CA-2020-139269","659","1267.6499999999999","9","0","152.118"
"2989","CA-2020-139010","1407","12.99","1","0","0.779399999999999"
"2990","CA-2020-139010","1634","18.56","4","0.2","6.4959999999999996"
"2991","CA-2020-139010","647","449.15","5","0","8.98299999999999"
"2992","CA-2020-139010","248","31.248000000000005","7","0.2","10.936799999999998"
"2993","CA-2020-134376","949","61.44","3","0","16.5888"
"2994","CA-2021-147291","685","895.92","4","0","421.08239999999995"
"2995","CA-2020-112893","1601","55.36000000000001","4","0.2","18.683999999999997"
"2996","US-2018-150532","573","55.92","5","0.2","6.291"
"2997","CA-2018-138317","1500","24.896","4","0.2","8.4024"
"2998","CA-2018-138317","1495","3.9840000000000004","1","0.2","0.6473999999999996"
"2999","CA-2018-138317","999","95.968","4","0.2","28.79040000000001"
"3000","CA-2018-138317","602","206.99100000000004","3","0.7","-172.4925"
"3001","CA-2018-138317","631","44.416000000000004","2","0.2","3.8864"
"3002","CA-2018-138317","700","9.006000000000002","2","0.7","-7.204800000000002"
"3003","CA-2019-130610","533","19","5","0","8.93"
"3004","CA-2021-104381","44","33.376","4","0.2","10.429999999999998"
"3005","CA-2020-131499","954","207.48","1","0","62.24399999999997"
"3006","CA-2018-148761","1528","91.67999999999999","3","0","45.839999999999996"
"3007","CA-2021-116519","172","904.9","5","0","253.37199999999996"
"3008","CA-2018-130729","264","34.272","3","0.2","11.138399999999999"
"3009","CA-2020-124772","876","191.82","3","0","74.8098"
"3010","CA-2020-115525","1581","243.88000000000002","5","0.2","27.43649999999996"
"3011","CA-2021-134845","928","12.030000000000001","5","0.7","-9.222999999999999"
"3012","CA-2021-134845","987","2549.9850000000006","5","0.7","-3399.980000000001"
"3013","CA-2021-134845","718","21.594000000000005","2","0.7","-15.8356"
"3014","CA-2021-134845","410","8.964000000000002","6","0.7","-6.573599999999999"
"3015","CA-2021-134845","1829","20.736000000000004","4","0.2","7.2576"
"3016","US-2019-138919","1355","344.22","2","0.4","-103.26600000000002"
"3017","US-2020-160528","1372","727.296","8","0.2","-172.73280000000005"
"3018","US-2020-160528","672","22.608","3","0.6","-10.173599999999997"
"3019","US-2020-160528","1615","666.4","7","0.2","-33.319999999999965"
"3020","CA-2019-123568","120","5.04","3","0","0.20159999999999978"
"3021","CA-2019-123568","1786","92.94","3","0","41.82299999999999"
"3022","CA-2019-123568","621","66.69","3","0","22.007699999999996"
"3023","CA-2019-123568","512","91.68","5","0.2","28.65"
"3024","CA-2021-124674","167","327.73279999999994","2","0.32","-14.458800000000025"
"3025","CA-2019-164441","1518","52.272000000000006","11","0.2","17.641799999999996"
"3026","CA-2019-164441","779","17.94","3","0","8.073"
"3027","CA-2021-169054","1534","254.35200000000003","3","0.2","0"
"3028","CA-2018-106719","1458","8.288","2","0.2","2.693599999999999"
"3029","CA-2021-116855","849","504.90000000000003","5","0","80.78400000000002"
"3030","US-2020-164189","340","403.168","4","0.2","25.198000000000008"
"3031","CA-2019-168480","1188","194.32","4","0","31.091200000000015"
"3032","CA-2019-168480","362","25.99","1","0","7.537099999999999"
"3033","US-2020-114293","1178","195.136","4","0.2","-12.196000000000005"
"3034","CA-2021-134173","1836","20.736000000000004","4","0.2","7.2576"
"3035","US-2019-123960","965","53.699999999999996","6","0","10.202999999999994"
"3036","US-2019-123960","1458","36.26","7","0","16.679599999999997"
"3037","US-2019-123960","356","56.3","2","0","15.764000000000003"
"3038","US-2019-123960","1826","32.400000000000006","5","0","15.552000000000001"
"3039","US-2019-123960","487","29.16","2","0","10.789200000000001"
"3040","CA-2021-101749","979","171.288","3","0.2","-6.423300000000026"
"3041","US-2020-147991","576","16.72","5","0.2","3.3439999999999994"
"3042","CA-2021-149559","1795","12.96","2","0","6.2208000000000006"
"3043","CA-2021-149559","3","22.18","2","0","10.8682"
"3044","CA-2021-149559","845","2054.2720000000004","8","0.2","256.78399999999976"
"3045","CA-2019-135174","446","1022.97","5","0.4","-255.7425"
"3046","CA-2021-125290","1154","13.899999999999999","5","0","3.6139999999999994"
"3047","CA-2021-125290","537","26.38","1","0","12.134799999999998"
"3048","CA-2018-137351","534","43.176","7","0.2","13.4925"
"3049","CA-2021-121419","311","411.8","2","0","70.00599999999997"
"3050","CA-2021-121419","1115","360","4","0","129.6"
"3051","US-2021-148054","19","41.96","2","0","2.937199999999997"
"3052","US-2021-148054","467","227.84","4","0","66.07359999999997"
"3053","US-2021-148054","465","37.94","2","0","18.211199999999998"
"3054","CA-2020-128517","1176","517.9","2","0","134.654"
"3055","CA-2020-128517","1520","5.28","2","0","2.4288"
"3056","US-2019-100377","400","2799.9600000000005","5","0.2","874.9874999999998"
"3057","CA-2021-131492","128","8.96","2","0","4.300800000000001"
"3058","CA-2021-131492","229","31.5","10","0","15.120000000000001"
"3059","CA-2021-131492","996","30.56","2","0","10.3904"
"3060","CA-2021-131492","133","24.368000000000002","2","0.2","-3.350600000000002"
"3061","CA-2020-144554","1272","119.97600000000001","3","0.2","22.49549999999999"
"3062","CA-2021-127621","924","26.880000000000003","8","0.2","9.743999999999998"
"3063","CA-2019-145184","143","83.97","3","0","23.511599999999998"
"3064","CA-2019-145184","1261","104.97","3","0","7.347900000000003"
"3065","CA-2021-106859","1455","90.8","8","0","25.424000000000007"
"3066","CA-2021-106859","1228","140.736","8","0.2","49.2576"
"3067","CA-2021-106859","1029","214.95000000000002","5","0","88.12950000000001"
"3068","CA-2021-106859","1835","45.36","7","0","21.772800000000004"
"3069","CA-2021-106859","1674","288.24","6","0","138.35519999999997"
"3070","US-2021-120089","954","663.936","4","0.2","82.99199999999988"
"3071","CA-2018-119375","1460","2934.33","7","0","792.2691000000002"
"3072","CA-2018-119375","561","124.41","3","0","14.929199999999994"
"3073","CA-2018-119375","511","57.75","5","0","26.564999999999998"
"3074","CA-2020-125206","1343","114.46","2","0","28.614999999999995"
"3075","CA-2019-126137","1388","120.666","2","0.15","18.454800000000002"
"3076","CA-2018-143903","981","342.86400000000003","3","0.2","38.57219999999995"
"3077","CA-2018-143903","1617","16.74","5","0.6","-14.228999999999997"
"3078","CA-2018-143903","827","981.372","2","0.3","-140.19599999999997"
"3079","CA-2018-104780","29","31.84","8","0","10.507199999999997"
"3080","CA-2021-101182","1824","12.96","2","0","6.2208000000000006"
"3081","CA-2021-101182","930","43.176","3","0.2","15.1116"
"3082","US-2021-132297","328","58.34","2","0","28.0032"
"3083","US-2021-132297","774","539.97","3","0","134.9925"
"3084","CA-2018-100328","1312","3.9280000000000004","1","0.2","1.3256999999999999"
"3085","CA-2021-118773","702","252.78399999999996","4","0.8","-417.09360000000004"
"3086","CA-2021-118773","1328","127.984","2","0.2","15.997999999999987"
"3087","CA-2021-118773","1495","3.9840000000000004","2","0.6","-2.6892000000000005"
"3088","CA-2021-118773","300","12.991999999999996","2","0.8","-32.480000000000004"
"3089","US-2021-159205","108","61","5","0","25.620000000000005"
"3090","US-2021-159205","1610","671.93","7","0","188.1404"
"3091","CA-2020-112123","703","447.85999999999996","7","0","219.4514"
"3092","CA-2020-112123","1321","479.95","5","0","129.5865"
"3093","CA-2020-112123","1734","166.44","3","0","79.8912"
"3094","CA-2019-114468","88","31.680000000000003","4","0.2","2.7719999999999994"
"3095","CA-2019-114468","1808","10.368000000000002","2","0.2","3.6288"
"3096","CA-2019-114468","1506","12.032","8","0.2","2.2559999999999993"
"3097","CA-2019-114468","811","5.767999999999999","2","0.8","-13.554800000000004"
"3098","CA-2021-135692","233","33.12","4","0.2","11.592"
"3099","CA-2021-135692","1426","220.26559999999998","4","0.32","-42.1096"
"3100","CA-2021-131233","260","10.776000000000002","3","0.2","3.502199999999999"
"3101","CA-2021-131233","390","242.35200000000003","3","0.2","9.088199999999972"
"3102","CA-2021-119578","1307","695.16","6","0","34.75799999999995"
"3103","CA-2021-119578","382","220.98","1","0","50.8254"
"3104","CA-2020-124562","1597","12.957","7","0.7","-9.501800000000003"
"3105","US-2021-140074","1778","25.68","6","0","11.555999999999997"
"3106","CA-2020-103037","202","15.712000000000002","4","0.2","5.695599999999999"
"3107","CA-2021-127460","645","298.464","6","0.2","26.115600000000015"
"3108","CA-2020-121671","1522","21.93","3","0","10.087799999999998"
"3109","CA-2020-121671","417","242.94","3","0","4.858800000000016"
"3110","CA-2020-121671","1350","7.64","1","0","3.7436"
"3111","CA-2020-121671","1792","51.84","8","0","25.401600000000002"
"3112","CA-2020-121671","1550","265.17","1","0","47.73059999999998"
"3113","CA-2020-150350","1223","837.5999999999999","3","0.2","62.82000000000005"
"3114","CA-2020-150350","1588","135.9","5","0","63.873"
"3115","CA-2020-150350","1775","34.68","6","0","16.9932"
"3116","CA-2020-150350","1213","532.7040000000001","6","0.2","-39.952800000000025"
"3117","CA-2020-150350","64","43.099999999999994","5","0","11.206"
"3118","CA-2020-150350","84","15.88","4","0","0.15879999999999939"
"3119","CA-2019-121720","817","1123.92","5","0.2","-182.63700000000017"
"3120","CA-2019-121720","441","249.58400000000003","2","0.2","31.197999999999986"
"3121","CA-2019-121720","1450","48.672","3","0.2","7.300799999999999"
"3122","CA-2019-121720","888","60.768","2","0.2","7.595999999999989"
"3123","CA-2019-121720","898","78.60000000000001","5","0.7","-62.88000000000001"
"3124","CA-2019-121720","709","3.7680000000000007","2","0.7","-3.1400000000000006"
"3125","CA-2019-121720","1549","1036.624","2","0.2","51.831200000000024"
"3126","CA-2019-121720","643","563.808","4","0.2","21.142799999999966"
"3127","CA-2021-149895","34","258.52799999999996","2","0.4","-47.39680000000001"
"3128","CA-2021-147564","1698","49.12","4","0","23.086399999999998"
"3129","CA-2018-136399","621","44.46","2","0","14.671799999999998"
"3130","CA-2018-136399","528","241.56799999999998","2","0.2","18.11760000000001"
"3131","CA-2018-136399","666","395","5","0","39.49999999999996"
"3132","CA-2018-136399","725","627.1680000000001","4","0.2","70.55639999999994"
"3133","CA-2018-107916","677","13.28","2","0","6.3744"
"3134","CA-2018-107916","1630","12.672","3","0.2","4.435200000000001"
"3135","CA-2021-164168","1528","30.55999999999999","5","0.8","-45.84000000000002"
"3136","CA-2021-164168","646","77.952","3","0.2","-15.590400000000002"
"3137","CA-2021-164168","1246","67.992","1","0.2","8.498999999999992"
"3138","CA-2021-164168","6","12.224","2","0.2","4.4312"
"3139","CA-2021-164168","1067","44.784","2","0.2","-0.5598000000000045"
"3140","CA-2021-164168","565","22.848","3","0.6","-17.707200000000007"
"3141","CA-2019-112557","814","206.43","3","0","90.82920000000001"
"3142","US-2018-122959","681","210.39199999999997","2","0.8","-336.62720000000013"
"3143","CA-2021-162572","999","119.96000000000001","5","0.2","35.98800000000001"
"3144","CA-2021-162572","1124","10.608","6","0.2","0.9281999999999999"
"3145","US-2020-148110","1456","347.802","7","0.3","-24.84299999999996"
"3146","CA-2021-131828","758","963.1360000000001","4","0.2","108.35279999999986"
"3147","CA-2021-131828","1000","88.77600000000001","3","0.2","7.767900000000001"
"3148","CA-2018-109218","324","32.400000000000006","5","0","10.367999999999999"
"3149","CA-2020-120558","1830","32.400000000000006","5","0","15.552000000000001"
"3150","US-2018-109036","197","31.049999999999997","3","0","14.904"
"3151","CA-2019-147830","1282","2025.3600000000001","6","0.2","607.6080000000001"
"3152","CA-2019-147830","476","1799.9940000000001","2","0.7","-2639.9912000000004"
"3153","CA-2019-147830","1246","101.98799999999999","2","0.4","-16.99800000000002"
"3154","CA-2019-147830","873","262.864","7","0.2","69.00180000000002"
"3155","CA-2021-150497","897","735.98","2","0","331.191"
"3156","CA-2018-128986","1623","93.024","3","0.2","33.721199999999996"
"3157","CA-2019-139584","428","284.364","2","0.4","-75.83040000000005"
"3158","CA-2019-139584","1079","26","2","0","11.7"
"3159","US-2020-162677","1545","67.64","5","0.2","5.918499999999998"
"3160","US-2020-162677","421","119.97600000000001","3","0.2","-17.99640000000002"
"3161","US-2018-150924","1644","5.179999999999999","5","0.8","-8.029"
"3162","CA-2018-153969","1500","15.56","2","0","7.3132"
"3163","CA-2018-153969","4","78.35","5","0","36.82449999999999"
"3164","CA-2018-153969","1155","59.519999999999996","3","0","15.475200000000001"
"3165","CA-2018-153969","1768","38.52","9","0","17.333999999999996"
"3166","CA-2018-153969","1292","239.98400000000004","2","0.2","23.998400000000004"
"3167","CA-2018-153969","1653","19.35","3","0","9.4815"
"3168","CA-2020-146682","592","67","5","0","32.16"
"3169","CA-2020-138695","1178","390.272","8","0.2","-24.39200000000001"
"3170","CA-2020-138695","779","62.19200000000001","13","0.2","19.434999999999995"
"3171","CA-2021-107461","901","23.88","6","0","11.223600000000001"
"3172","US-2020-133879","240","3.1679999999999993","2","0.8","-4.752000000000001"
"3173","US-2020-133879","736","528.43","5","0.3","0"
"3174","US-2020-133879","1144","13.392000000000001","3","0.2","1.5065999999999975"
"3175","CA-2021-157483","352","181.86","7","0","50.9208"
"3176","US-2021-132059","170","180.58800000000005","2","0.7","-240.78400000000005"
"3177","US-2021-132059","296","47.984","2","0.2","0.5997999999999966"
"3178","CA-2021-122280","1347","18.76","2","0","9.004800000000001"
"3179","CA-2021-105235","569","20.94","3","0","6.072599999999999"
"3180","CA-2021-105235","1448","58.68","2","0","18.190799999999996"
"3181","CA-2021-105235","610","254.89999999999998","5","0","68.82300000000001"
"3182","CA-2021-152912","1651","9.64","2","0","4.4344"
"3183","CA-2021-152912","1066","826.6200000000001","3","0","355.4466000000001"
"3184","CA-2021-152912","100","1633.14","9","0","473.61059999999975"
"3185","CA-2021-152912","100","544.38","3","0","157.87019999999993"
"3186","CA-2018-123498","1425","26.045999999999992","3","0.8","-44.2782"
"3187","CA-2018-123498","1500","74.352","3","0.2","26.952599999999997"
"3188","CA-2021-159352","1302","69.93","7","0","32.1678"
"3189","US-2021-146416","221","3.75","1","0","1.7999999999999998"
"3190","US-2021-146416","1640","20.928","4","0.2","7.5864"
"3191","US-2019-163783","1513","12.672","3","0.2","-3.168"
"3192","CA-2021-123981","1271","65.99","1","0","17.157400000000003"
"3193","CA-2021-158953","1316","6.369999999999998","7","0.8","-9.555000000000001"
"3194","CA-2018-165428","1317","3.6479999999999992","3","0.8","-6.019200000000003"
"3195","CA-2018-165428","1819","31.104000000000006","6","0.2","10.8864"
"3196","CA-2020-169026","121","23.34","3","0","0.2333999999999996"
"3197","CA-2021-109750","1491","29.97","3","0","14.085899999999999"
"3198","CA-2019-149384","71","3.366000000000001","3","0.7","-2.243999999999999"
"3199","CA-2018-131527","344","95.968","4","0.2","9.596800000000005"
"3200","CA-2021-164000","245","18.704","7","0.2","2.3379999999999983"
"3201","CA-2018-164224","506","149.232","3","0.2","3.730800000000002"
"3202","CA-2018-164224","1744","15.936000000000002","4","0.2","5.7768000000000015"
"3203","CA-2018-158372","937","601.536","8","0.2","60.15360000000001"
